tipo;titulo;Id_diretor;data_inclusao;ano_lancamento;id_avaliacao;analiacoes_qtd;duracao;duracao_tipo
Filme;My Babysitter's a Vampire: The Movie;540;17/10/2018;2010;TV-PG;2.631.266;80;minutos
Filme;My Brother ... Nikhil;2699;30/10/2018;2005;TV-PG;1.900.024;116;minutos
Filme;My Daddy is in Heaven;3846;12/06/2018;2017;TV-14;511.686;95;minutos
Filme;My Dog is My Guide;1435;18/04/2019;2013;TV-14;2.152.330;99;minutos
Filme;My Entire High School Sinking Into the Sea;824;23/01/2018;2016;PG-13;2.741.830;77;minutos
Filme;My Ex-Ex;2573;15/08/2017;2015;TV-MA;1.476.370;91;minutos
Filme;My Life as a Zucchini;716;01/10/2017;2016;PG-13;3.469.404;68;minutos
Filme;My Only Mother;3850;04/03/2019;2013;TV-14;442.256;104;minutos
Filme;My Scientology Movie;1681;13/07/2017;2015;TV-MA;2.097.179;99;minutos
Filme;My Sister's Keeper;2612;01/09/2019;2009;PG-13;789.668;109;minutos
Filme;My True Friend;359;25/07/2018;2012;TV-MA;750.630;108;minutos
Filme;My Week with Marilyn;3402;30/05/2019;2011;R;1.887.579;99;minutos
Filme;My Wife and My Wifey;2501;18/04/2019;2014;TV-14;430.466;99;minutos
Filme;Mythily Veendum Varunnu;3177;01/08/2018;2017;TV-PG;1.246.465;88;minutos
Filme;Nacho Libre;1513;01/11/2019;2006;PG;2.083.686;92;minutos
Filme;Nails;918;10/03/2018;2017;TV-MA;1.608.942;85;minutos
Filme;Namak Halaal;2879;31/12/2019;1982;TV-14;544.698;171;minutos
Filme;Namour;1353;15/03/2017;2016;NR;2.207.219;80;minutos
Filme;Naruto Shippuden : Blood Prison;2311;01/09/2017;2011;TV-14;3.223.517;102;minutos
Filme;Natalia Valdebenito: Gritona;2567;10/11/2017;2017;TV-MA;1.135.508;76;minutos
Filme;National Bird;3424;08/05/2017;2016;TV-MA;1.849.458;92;minutos
Filme;National Lampoon's Loaded Weapon 1;1207;01/11/2019;1993;PG-13;378.852;82;minutos
Filme;National Parks Adventure;1264;01/02/2018;2016;TV-G;2.730.040;42;minutos
Filme;National Treasure;1739;01/06/2018;2004;PG;514.568;131;minutos
Filme;Natsamrat - Asa Nat Hone Nahi;2169;01/06/2018;2016;TV-14;2.058.272;165;minutos
Filme;Natural Selection;606;01/12/2016;2015;R;1.644.705;101;minutos
Filme;Nazi Concentration Camps;1219;31/03/2017;1945;TV-MA;626.442;59;minutos
Filme;Neruda;2728;26/06/2017;2016;R;1.207.296;108;minutos
Filme;Never Heard;1785;15/02/2019;2018;TV-PG;670.065;89;minutos
Filme;New York Minute;917;01/01/2020;2004;PG;2.358.655;91;minutos
Filme;Newtown;1953;07/04/2017;2016;NR;624.608;84;minutos
Filme;Next;2053;01/07/2019;2007;PG-13;616.617;96;minutos
Filme;Nibunan;337;01/05/2018;2017;TV-14;3.136.140;124;minutos
Filme;Night Comes On;1762;27/08/2020;2018;TV-MA;900.756;87;minutos
Filme;Night Moves;1911;30/06/2019;2013;R;617.010;113;minutos
Filme;Nightcrawler;769;10/08/2020;2014;R;1.523.530;118;minutos
Filme;Nights in Rodanthe;1211;01/07/2019;2008;PG-13;822.156;97;minutos
Filme;No Entry;260;01/03/2018;2005;TV-PG;2.962.696;161;minutos
Filme;No Estoy Loca;2622;04/05/2018;2018;TV-MA;2.087.616;116;minutos
Filme;No Reservations;3287;01/10/2019;2007;PG;1.741.383;104;minutos
Filme;Norm of the North: Family Vacation;288;25/05/2020;2020;TV-Y7;1.949.280;89;minutos
Filme;Norm of the North: Keys to the Kingdom;3651;21/08/2020;2019;TV-PG;603.648;92;minutos
Filme;NOVA: Black Hole Apocalypse;3156;01/07/2019;2018;TV-G;1.644.312;113;minutos
Filme;NOVA: Building Chernobyl's MegaTomb;2293;01/07/2019;2017;TV-PG;2.672.007;53;minutos
Filme;NOVA: Chinese Chariot Revealed;1242;01/07/2019;2017;TV-PG;2.055.390;54;minutos
Filme;NOVA: Day the Dinosaurs Died;3262;01/07/2019;2017;TV-PG;411.078;53;minutos
Filme;NOVA: Death Dive to Saturn;3612;01/07/2019;2017;TV-G;2.260.929;54;minutos
Filme;NOVA: Decoding the Weather Machine;967;01/07/2019;2018;TV-14;1.438.773;113;minutos
Filme;NOVA: Eclipse Over America;2293;01/07/2019;2017;TV-G;1.027.695;53;minutos
Filme;NOVA: Extreme Animal Weapons;2815;01/07/2019;2017;TV-PG;2.055.390;53;minutos
Filme;NOVA: First Face of America;1256;01/07/2019;2018;TV-PG;2.055.390;53;minutos
Filme;NOVA: Killer Hurricanes;2683;01/07/2019;2017;TV-PG;616.617;52;minutos
Filme;NOVA: Killer Volcanoes;2683;01/07/2019;2017;TV-PG;616.617;54;minutos
Filme;NOVA: Poisoned Water;2102;01/07/2019;2017;TV-PG;822.156;54;minutos
Filme;NOVA: Prediction by the Numbers;794;01/07/2019;2018;TV-G;2.260.929;53;minutos
Filme;NOVA: Secrets of the Shining Knight;2838;01/07/2019;2017;TV-PG;822.156;53;minutos
Filme;NOVA: Thai Cave Rescue;3693;01/07/2019;2018;TV-PG;1.849.851;53;minutos
Filme;Nova: Ultimate Mars Challenge;1174;01/07/2019;2012;TV-G;2.466.468;53;minutos
Filme;November Criminals;3178;03/07/2020;2017;PG-13;314.662;86;minutos
Filme;Now and Then;2069;02/08/2019;1995;PG-13;1.006.735;102;minutos
Filme;Now More Than Ever: The History of Chicago;2828;01/01/2018;2016;TV-MA;554.130;114;minutos
Filme;Nowhere Boy;3217;14/04/2018;2009;R;1.845.004;99;minutos
Filme;Numero Zero. The Roots of Italian Rap;1035;15/04/2018;2015;TV-MA;1.053.764;91;minutos
Filme;Nymphomaniac: Volume 1;2025;01/01/2018;2013;NR;1.108.260;117;minutos
Filme;Nymphomaniac: Volume II;2025;25/08/2018;2013;TV-MA;1.969.192;124;minutos
Filme;Oasis: Supersonic;2315;28/12/2018;2016;R;2.297.740;122;minutos
Filme;Obvious Child;1237;19/07/2018;2014;R;1.254.980;84;minutos
Filme;Occupation;2147;03/01/2019;2018;R;915.952;120;minutos
Filme;Ocean's Eleven;2079;01/11/2019;1960;TV-PG;378.852;127;minutos
Filme;Ocean's Thirteen;3500;01/10/2019;2007;PG-13;773.948;122;minutos
Filme;Ocean's Twelve;3500;01/10/2019;2004;PG-13;1.741.383;125;minutos
Filme;Off Course;2548;01/09/2016;2015;TV-MA;681.724;107;minutos
Filme;Officer Downe;3363;30/03/2017;2016;R;3.446.872;91;minutos
Filme;Oh My Ghost 2;2869;25/07/2018;2011;TV-MA;3.252.730;103;minutos
Filme;Oh My Ghost 3;2869;16/08/2018;2012;TV-MA;2.720.608;103;minutos
Filme;Oh My Ghost 4;2869;25/07/2018;2015;TV-MA;1.751.470;106;minutos
Filme;Oklahoma City;397;19/04/2017;2017;TV-14;1.553.660;102;minutos
Série;Oliver Stone's Untold History of the United States;2682;15/11/2016;2013;TV-PG;3.641.407;1;temporadas
Filme;Omar and Salma 3;2505;25/04/2019;2012;TV-MA;1.500.212;97;minutos
Filme;On the Wrong Track;714;02/08/2018;1983;TV-14;1.245.810;89;minutos
Filme;On Yoga The Architecture of Peace;1354;10/01/2018;2017;TV-14;3.034.746;92;minutos
Filme;Onaatah;2875;01/05/2018;2016;TV-14;1.045.380;107;minutos
Filme;Once In A Lifetime Sessions with Moby;2326;01/08/2018;2018;TV-14;498.586;86;minutos
Filme;Once In A Lifetime Sessions with Nile Rodgers;626;01/08/2018;2018;TV-PG;1.246.465;70;minutos
Filme;Once In A Lifetime Sessions with Noel Gallagher;626;01/08/2018;2018;TV-MA;1.495.758;66;minutos
Filme;Once In A Lifetime Sessions with TLC;2326;01/08/2018;2018;TV-PG;1.246.465;72;minutos
Filme;Once Upon a Time in London;3405;15/04/2020;2019;TV-MA;2.179.840;111;minutos
Filme;Once Upon a Time in the West;3327;20/11/2019;1968;PG-13;2.243.244;166;minutos
Filme;One Day;396;05/09/2018;2016;TV-PG;489.416;135;minutos
Filme;One Direction: This Is Us;2522;01/10/2019;2013;PG;1.354.409;92;minutos
Filme;One Last Thing;3653;25/08/2019;2018;TV-MA;793.336;92;minutos
Filme;One More Shot;2646;15/01/2018;2017;TV-MA;1.651.386;89;minutos
Filme;One Night Stand;1517;15/10/2017;2016;TV-MA;3.160.113;93;minutos
Filme;Only God Forgives;2624;15/05/2018;2013;R;2.335.599;90;minutos
Filme;Operation Chromite;1688;15/01/2018;2016;NR;550.462;111;minutos
Filme;Operation Mekong;817;05/08/2017;2016;TV-MA;889.752;124;minutos
Filme;Operation Odessa;3645;01/04/2020;2018;TV-MA;1.186.598;93;minutos
Filme;Operation Red Sea;817;27/11/2018;2018;TV-MA;1.870.680;139;minutos
Filme;Operator;2105;16/02/2017;2016;TV-MA;1.913.124;91;minutos
Filme;Opium and the Kung Fu Master;641;16/08/2018;1984;TV-MA;989.312;86;minutos
Série;Origins Collection;2824;20/07/2018;2018;TV-PG;1.254.325;3;temporadas
Filme;Oru Vishsheshapetta Biryani Kissa;1964;01/08/2018;2017;TV-14;747.879;122;minutos
Filme;OtherLife;422;15/10/2017;2017;TV-MA;1.723.698;96;minutos
Filme;Ottaal;1554;15/03/2017;2014;TV-PG;2.522.536;88;minutos
Filme;Our House;297;01/06/2020;2018;PG-13;323.046;90;minutos
Filme;P;2787;31/05/2019;2006;TV-MA;1.676.800;105;minutos
Filme;P Se PM Tak;1994;01/08/2018;2015;TV-14;2.742.223;117;minutos
Filme;P.S. I Love You;3032;01/04/2019;2007;PG-13;2.826.980;126;minutos
Filme;Paathi;617;01/07/2018;2017;TV-14;2.026.832;89;minutos
Filme;Pablo Escobar: Angel or Demon?;1765;23/03/2018;2007;NR;532.908;82;minutos
Filme;Pahuyut Fighting Beat;2868;26/07/2018;2007;TV-MA;2.250.711;82;minutos
Filme;Paid in Full;623;01/11/2019;2002;R;757.704;98;minutos
Filme;Paint It Black;193;01/02/2018;2016;R;3.003.044;96;minutos
Filme;Painted Faces;132;16/08/2018;1988;TV-PG;2.720.608;108;minutos
Filme;Palio;739;30/06/2016;2015;TV-14;1.745.575;91;minutos
Filme;Palm Trees in the Snow;1107;01/05/2016;2015;TV-MA;2.498.825;163;minutos
Filme;Panic Room;846;01/08/2019;2002;R;805.912;112;minutos
Filme;Papa the Great;454;08/12/2017;2000;TV-PG;2.802.090;137;minutos
Filme;Paper Year;2990;20/04/2019;2018;TV-MA;1.719.768;89;minutos
Filme;Paranormal Activity;2703;01/01/2020;2007;R;2.358.655;86;minutos
Filme;Pardes;3512;01/03/2018;1997;TV-14;1.077.344;187;minutos
Filme;Pareeth Pandaari;1172;01/07/2018;2017;TV-PG;1.520.124;109;minutos
Filme;Paris Is Burning;1594;01/02/2017;1990;R;2.245.733;77;minutos
Filme;Passenger 57;1934;01/01/2021;1992;R;1.468.379;84;minutos
Filme;Patiala House;2629;22/10/2017;2011;TV-PG;572.732;140;minutos
Filme;Patient Seventeen;1613;29/01/2018;2017;TV-14;1.640.382;68;minutos
Filme;Patriot Games;2857;01/01/2020;1992;R;1.632.915;117;minutos
Filme;Patron Mutlu Son Istiyor;1973;10/03/2017;2014;TV-MA;3.159.720;105;minutos
Filme;Paul Blart: Mall Cop;3482;01/11/2020;2009;PG;990.360;91;minutos
Filme;Paulettante Veedu;948;01/07/2018;2016;TV-14;1.520.124;104;minutos
Filme;Paying Guests;2747;01/07/2018;2009;TV-14;2.786.894;114;minutos
Filme;Pee Mak;396;01/09/2018;2013;TV-MA;2.942.784;112;minutos
Filme;Pekak;2511;25/08/2017;2016;TV-MA;2.351.712;95;minutos
Filme;Penelope;2275;01/04/2019;2006;PG;2.174.600;89;minutos
Filme;People You May Know;1452;28/02/2017;2016;TV-MA;951.846;108;minutos
Filme;Perfect Bid: The Contestant Who Knew Too Much;563;30/04/2019;2017;TV-MA;1.068.305;72;minutos
Filme;Perfect Stranger;1480;01/01/2019;2007;R;687.750;109;minutos
Filme;Personal Shopper;2689;01/02/2019;2016;R;1.351.134;105;minutos
Filme;Peter and the Farm;3712;09/03/2017;2016;TV-MA;1.896.618;92;minutos
Filme;Peter Rabbit;3859;18/08/2018;2018;PG;2.717.726;95;minutos
Filme;Phamous;1869;31/12/2019;2018;TV-MA;544.698;108;minutos
Filme;Philadelphia;1746;01/07/2019;1993;PG-13;616.617;126;minutos
Filme;Phone Swap;1996;01/09/2019;2012;TV-14;1.381.919;112;minutos
Filme;Phullu;27;31/12/2019;2017;TV-14;1.997.226;96;minutos
Filme;Pierre Jackson;703;29/06/2019;2018;TV-MA;1.852.209;81;minutos
Filme;Pimpal;1175;15/11/2018;2017;TV-PG;2.118.663;92;minutos
Filme;Pitaah;2169;01/03/2018;2002;TV-MA;1.616.016;127;minutos
Filme;Plaire, aimer et courir vite;693;13/07/2019;2018;TV-MA;1.835.703;133;minutos
Série;Planet Earth: The Complete Collection;104;22/04/2015;2006;TV-PG;2.030.500;1;temporadas
Filme;Planet Hulk;3208;01/06/2020;2010;TV-14;646.092;81;minutos
Filme;Planetarium;2993;01/01/2018;2016;TV-MA;2.770.650;108;minutos
Filme;Platoon;2682;01/11/2020;1986;R;282.960;120;minutos
Filme;Playing Hard;1567;05/04/2019;2018;TV-MA;433.872;92;minutos
Filme;Pope Francis: A Man of His Word;3871;03/01/2019;2018;PG;2.060.892;96;minutos
Filme;Popeye;3075;24/11/2019;1980;PG;559.239;114;minutos
Filme;Porto;1165;16/04/2018;2016;TV-MA;2.896.410;77;minutos
Filme;Postcards from London;3486;19/02/2019;2018;TV-MA;891.324;90;minutos
Filme;Power Rangers: Megaforce: The Robo Knight Before Christmas;1476;01/01/2016;2013;TV-Y7;3.728.260;24;minutos
Filme;Prague;342;01/12/2017;2013;TV-MA;1.124.504;106;minutos
Filme;Prelude to War;1140;31/03/2017;1942;TV-14;939.663;52;minutos
Filme;Premachi Goshta;3277;15/02/2018;2013;TV-14;813.510;127;minutos
Filme;Primal Fear;1273;01/12/2019;1996;R;556.488;131;minutos
Filme;Prince Charming;3874;31/08/2018;1984;TV-14;2.208.267;93;minutos
Série;Prince Jai Aur Dumdaar Viru;457;18/10/2020;2017;TV-Y;573.256;1;temporadas
Filme;Princess Cyd;3467;05/02/2018;2017;TV-MA;2.724.800;97;minutos
Filme;Professor Mack;703;06/08/2019;2018;TV-MA;803.292;84;minutos
Filme;Prosecuting Evil: The Extraordinary World of Ben Ferencz;402;01/06/2019;2019;TV-MA;2.304.159;83;minutos
Filme;Pukar;2951;01/03/2018;2000;TV-14;3.232.032;165;minutos
Filme;Pulp Fiction;2903;01/01/2019;1994;R;917.000;154;minutos
Filme;Punjab 1984;314;01/11/2017;2014;TV-14;2.565.504;158;minutos
Filme;Pusher;2140;27/12/2017;2012;R;3.610.360;89;minutos
Filme;Pyaar Ka Punchnama;2148;01/05/2017;2011;TV-14;3.091.600;149;minutos
Filme;Q Ball;2442;11/03/2020;2019;TV-MA;1.722.650;96;minutos
Filme;Quantum of Solace;2218;31/08/2020;2008;PG-13;1.346.418;106;minutos
Filme;Queen of the Desert;3851;06/04/2019;2015;PG-13;1.300.830;128;minutos
Filme;R.L. Stine's Mostly Ghostly;3026;01/08/2018;2008;PG;1.246.465;98;minutos
Filme;Race to Witch Mountain;256;01/07/2019;2009;PG;822.156;99;minutos
Filme;Rachel Getting Married;1746;01/09/2019;2008;R;2.369.004;113;minutos
Filme;Radical: the Controversial Saga of Dada Figueiredo;2977;12/04/2017;2013;TV-MA;2.493.192;71;minutos
Filme;Radiopetti;1328;01/01/2017;2015;TV-PG;649.760;83;minutos
Filme;Raging Bull;2299;01/10/2019;1980;R;1.547.896;129;minutos
Filme;Rahasya;2200;01/03/2018;2015;TV-14;808.008;117;minutos
Filme;Railroad Tigers;951;19/08/2017;2016;TV-14;2.947.500;124;minutos
Filme;Raja Hindustani;935;01/05/2017;1996;TV-14;2.473.280;177;minutos
Filme;Rajnigandha;413;31/12/2019;1974;TV-PG;2.178.792;104;minutos
Filme;Ram Teri Ganga Maili;2931;31/12/2019;1985;TV-14;1.634.094;178;minutos
Filme;Ramen Shop;1045;31/07/2019;2018;TV-PG;1.612.872;90;minutos
Filme;Ramji Londonwaley;3243;31/12/2019;2005;TV-14;726.264;154;minutos
Filme;Rampant;1959;26/05/2019;2018;TV-MA;1.682.040;122;minutos
Filme;Ranbhool;1239;15/03/2018;2010;TV-MA;2.942.522;115;minutos
Filme;Rangreza;195;01/08/2018;2017;TV-14;2.492.930;126;minutos
Filme;Rats;2522;16/12/2016;2016;NR;1.307.904;88;minutos
Filme;Reaction;1394;20/06/2019;2011;TV-14;620.940;99;minutos
Filme;Ready;260;22/10/2017;2011;TV-PG;2.290.928;144;minutos
Filme;Rebel Without a Cause;2606;01/11/2019;1955;PG-13;1.704.834;111;minutos
Filme;Recall;2411;25/06/2019;2018;TV-MA;825.300;73;minutos
Filme;Red Christmas;742;11/12/2017;2016;TV-MA;3.357.792;81;minutos
Filme;Red Dawn;1702;31/12/2019;1984;PG-13;363.132;114;minutos
Filme;Red Oleanders Raktokarobi;201;15/09/2018;2017;TV-14;1.216.990;112;minutos
Filme;Red Trees;2254;24/03/2018;2017;TV-PG;532.646;80;minutos
Filme;Regatta;2505;09/05/2019;2015;TV-MA;637.446;100;minutos
Filme;Reincarnated;254;13/06/2016;2012;R;1.054.026;96;minutos
Filme;Rembat;3344;21/08/2017;2015;TV-PG;1.766.928;88;minutos
Filme;Remember;358;26/07/2018;2015;R;500.158;95;minutos
Filme;Remember Me;175;01/08/2020;2010;PG-13;1.842.384;112;minutos
Filme;Rememory;2275;01/06/2020;2017;PG-13;1.776.753;112;minutos
Filme;Resident Evil: Afterlife;2792;01/01/2020;2010;R;1.088.610;97;minutos
Filme;Residente;3006;01/01/2018;2017;TV-MA;1.662.390;97;minutos
Filme;Return To The 36th Chamber;643;16/08/2018;1980;R;494.656;97;minutos
Filme;Revelations;3796;01/03/2017;2016;NR;634.302;118;minutos
Filme;Revolutionary Road;3211;01/11/2019;2008;R;1.894.260;120;minutos
Filme;Rezeta;1106;03/12/2016;2012;NR;3.286.790;84;minutos
Filme;Righteous Kill;1728;01/06/2019;2008;R;1.047.345;101;minutos
Filme;Ringan;2181;01/05/2018;2015;TV-14;3.136.140;103;minutos
Filme;Rivaaz;343;01/11/2017;2011;TV-MA;1.140.224;107;minutos
Filme;Road to Sangam;197;31/12/2019;2010;TV-14;907.830;136;minutos
Filme;Road to Yesterday;1433;01/07/2016;2015;TV-14;4.536.792;96;minutos
Filme;Roberto Saviano: Writing Under Police Protection;2862;01/05/2018;2016;TV-14;3.136.140;45;minutos
Filme;Robin Hood: The Rebellion;2608;01/05/2019;2018;TV-14;2.562.360;92;minutos
Filme;Rocky;1687;01/08/2019;1976;PG;1.813.302;120;minutos
Filme;Rocky II;3562;01/08/2019;1979;PG;604.434;119;minutos
Filme;Rocky III;3562;01/08/2019;1982;PG;1.410.346;100;minutos
Filme;Rocky IV;3562;01/08/2019;1985;PG;1.813.302;92;minutos
Filme;Rocky V;1687;01/08/2019;1990;PG-13;2.216.258;104;minutos
Filme;Roger Corman's Death Race 2050;1163;17/01/2017;2017;R;968.352;93;minutos
Filme;Roh's Beauty;3226;19/04/2019;2014;TV-MA;1.720.816;98;minutos
Filme;Roll Red Roll;2558;08/08/2019;2018;TV-MA;1.805.049;80;minutos
Filme;Rolling Papers;2498;08/09/2017;2015;TV-MA;1.168.520;79;minutos
Filme;Romeo Ranjha;2575;01/11/2017;2014;TV-14;2.565.504;122;minutos
Filme;Room;2065;19/07/2018;2015;R;2.007.968;118;minutos
Filme;Room for Rent;2343;01/03/2019;2017;TV-MA;664.563;89;minutos
Filme;Roots;3393;01/11/2017;2016;TV-PG;1.995.392;62;minutos
Filme;Rosemary's Baby;3132;01/11/2019;1968;R;1.136.556;137;minutos
Filme;Rounders;1680;01/11/2019;1998;R;757.704;121;minutos
Série;Royal Pains;1541;18/05/2017;2016;TV-PG;3.683.196;8;temporadas
Filme;Rukh;354;01/04/2018;2017;TV-MA;2.652.750;103;minutos
Filme;Rumble;2907;15/09/2017;2016;TV-MA;582.426;92;minutos
Filme;Rumble in the Bronx;3450;01/11/2019;1995;R;1.894.260;89;minutos
Filme;Rumor Has It;3064;01/08/2019;2005;PG-13;2.619.214;97;minutos
Filme;Run;1569;01/03/2018;2004;TV-14;1.885.352;134;minutos
Filme;Runaway Bride;1181;01/12/2020;1999;PG;412.650;116;minutos
Filme;Running for Grace;857;19/06/2019;2018;TV-14;1.656.888;110;minutos
Filme;Running Out Of Time;679;01/08/2019;2018;TV-14;2.216.258;88;minutos
Filme;Russell Madness;3095;10/05/2015;2015;PG;3.633.678;93;minutos
Filme;Russell Peters: Notorious;828;14/10/2013;2013;NR;2.872.830;72;minutos
Filme;Rustom;934;06/01/2017;2016;TV-14;4.214.925;141;minutos
Filme;S Is for Stanley;130;15/06/2017;2016;TV-MA;2.122.855;82;minutos
Filme;S.W.A.T.;715;01/01/2021;2003;PG-13;400.467;117;minutos
Filme;Saath Saath;2960;31/12/2019;1982;TV-14;1.997.226;118;minutos
Filme;Sacro GRA;1230;21/03/2017;2013;TV-MA;2.830.779;91;minutos
Filme;Sadece Sen;1303;10/03/2017;2014;TV-MA;947.916;105;minutos
Filme;Sadie's Last Days on Earth;2435;22/08/2017;2016;TV-14;3.237.927;94;minutos
Filme;Sadma;395;31/12/2019;1983;TV-14;2.360.358;137;minutos
Série;Sadqay Tumhare;1002;15/12/2016;2014;TV-PG;981.321;1;temporadas
Filme;Safety Not Guaranteed;730;13/08/2020;2012;R;759.800;86;minutos
Filme;Saheb Bibi Golaam;2886;01/01/2017;2016;TV-MA;1.624.400;118;minutos
Filme;Sairat;2552;01/04/2018;2016;TV-14;1.591.650;173;minutos
Filme;Sakhi;3248;15/02/2018;2007;TV-PG;2.169.360;152;minutos
Filme;Salem: His Sister's Father;2503;22/06/2019;2014;TV-14;1.240.308;99;minutos
Filme;Samantaral;2751;15/09/2018;2017;TV-MA;1.947.184;110;minutos
Filme;Samarppanam;1849;01/03/2018;2017;TV-PG;2.154.688;116;minutos
Filme;Sameer Abu Alneel;205;06/06/2019;2013;TV-14;2.714.582;107;minutos
Filme;Samudri Lootere;274;18/06/2019;2018;TV-Y;1.657.936;65;minutos
Filme;San Pietro;1692;31/03/2017;1945;TV-14;1.252.884;32;minutos
Filme;Sanai Choughade;2943;01/01/2018;2008;TV-14;1.108.260;122;minutos
Filme;Sangam;2931;31/12/2019;1964;TV-14;363.132;228;minutos
Filme;Santa Claws;1247;17/11/2017;2014;TV-PG;2.829.600;86;minutos
Filme;Santa's Apprentice;2121;20/12/2015;2010;TV-G;4.867.174;72;minutos
Filme;Sarah's Key;1235;21/09/2019;2010;PG-13;584.391;102;minutos
Filme;Sardaar ji;3124;01/12/2017;2015;TV-14;3.092.386;140;minutos
Filme;Sardaarji 2;3124;15/10/2017;2016;TV-PG;2.585.547;145;minutos
Filme;Sarivar Sari;1175;15/02/2018;2005;TV-14;3.525.210;126;minutos
Filme;Sarvopari Palakkaran;3778;01/07/2018;2017;TV-14;2.280.186;133;minutos
Filme;Sat Sri Akal;1863;30/01/2019;2008;TV-14;1.578.157;141;minutos
Filme;Satan & Adam;3767;01/06/2019;2018;TV-MA;1.885.221;78;minutos
Filme;Satrangi Re;54;15/03/2018;2012;TV-14;1.605.012;150;minutos
Filme;Satte Pe Satta;2935;31/12/2019;1982;TV-14;907.830;153;minutos
Filme;Saturday Church;767;06/10/2020;2017;TV-MA;1.738.632;83;minutos
Filme;Savage Dog;1623;01/11/2017;2017;TV-MA;2.565.504;95;minutos
Filme;Savage Raghda;2172;13/06/2019;2018;TV-MA;2.702.661;93;minutos
Filme;Saving Mr. Banks;1696;02/03/2019;2013;PG-13;2.435.290;126;minutos
Filme;Saving Zoë;1584;15/01/2020;2019;R;2.155.212;95;minutos
Filme;Say When;2151;19/07/2018;2014;R;2.509.960;99;minutos
Filme;Scales: Mermaids Are Real;1929;23/01/2020;2017;PG;535.659;93;minutos
Filme;Scandal in Sorrento;953;13/11/2020;1955;TV-PG;699.540;93;minutos
Filme;Scary Movie;1900;01/01/2020;2000;R;1.995.785;88;minutos
Filme;Scary Movie 5;2183;12/08/2020;2013;PG-13;760.455;88;minutos
Filme;Schindler's List;3501;01/04/2018;1993;R;2.652.750;195;minutos
Filme;School Daze;3438;01/11/2020;1988;R;1.697.760;120;minutos
Filme;Scott Pilgrim vs. the World;989;16/09/2018;2010;PG-13;1.946.136;112;minutos
Filme;Scream 2;3852;01/10/2019;1997;R;2.515.331;121;minutos
Filme;Scream 3;3852;01/07/2019;2000;R;2.260.929;117;minutos
Filme;Seal Team Six: The Raid on Osama Bin Laden;1714;01/01/2020;2012;TV-MA;1.632.915;90;minutos
Filme;Searching for Bobby Fischer;3504;07/12/2020;1993;PG;820.584;110;minutos
Filme;Searching for Sugar Man;2184;01/12/2019;2012;PG-13;741.984;86;minutos
Filme;Season of the Witch;959;26/04/2019;2011;PG-13;2.141.850;95;minutos
Filme;Secret;1543;01/07/2018;2007;TV-PG;2.026.832;101;minutos
Filme;Secret in Their Eyes;469;01/04/2018;2015;PG-13;1.591.650;111;minutos
Filme;Secrets of Althorp - The Spencers;1880;22/04/2017;2013;TV-PG;1.551.695;54;minutos
Filme;Secrets of Chatsworth;3546;22/02/2017;2013;TV-PG;3.498.748;54;minutos
Filme;Secrets of Henry VIII's Palace: Hampton Court;3216;22/02/2017;2013;TV-PG;1.908.408;54;minutos
Filme;Secrets of Her Majesty's Secret Service;1880;22/02/2017;2014;TV-PG;3.498.748;55;minutos
Filme;Secrets of Highclere Castle;3785;22/02/2017;2013;TV-PG;1.908.408;54;minutos
Filme;Secrets of Scotland Yard;3546;22/04/2017;2013;TV-14;4.034.407;55;minutos
Filme;Secrets of Selfridges;3216;22/04/2017;2014;TV-PG;4.034.407;55;minutos
